local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
29401,63501,6350100,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,奈良県,高市郡高取町,以下に掲載がない場合,0,0,0,0,0,0
29401,63501,6350101,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ﾀｶﾄﾘ,奈良県,高市郡高取町,高取,0,0,0,0,0,0
29401,63501,6350102,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ﾂﾎﾞｻｶ,奈良県,高市郡高取町,壺阪,0,0,0,0,0,0
29401,63501,6350103,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ｼﾐｽﾞﾀﾆ,奈良県,高市郡高取町,清水谷,0,0,0,0,0,0
29401,63501,6350104,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ｶﾐｺｼﾏ,奈良県,高市郡高取町,上子島,0,0,0,0,0,0
29401,63501,6350111,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ﾏﾂﾔﾏ,奈良県,高市郡高取町,松山,0,0,0,0,0,0
29401,63501,6350112,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ﾌｼﾞｲ,奈良県,高市郡高取町,藤井,0,0,0,0,0,0
29401,63501,6350113,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ﾎｳﾁ,奈良県,高市郡高取町,羽内,0,0,0,0,0,0
29401,63501,6350121,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ﾆｳﾀﾞﾆ,奈良県,高市郡高取町,丹生谷,0,0,0,0,0,0
29401,63501,6350122,ﾅﾗｹﾝ,ﾀｶｲﾁｸﾞﾝﾀｶﾄﾘﾁｮｳ,ﾔﾀ,奈良県,高市郡高取町,谷田,0,0,0,0,0,0
